age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,deposit
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,1682,housing_yes,loan_yes,contact_cellular,month_jul,123,3,-1,0,poutcome_unknown,0
age_25_or_above,job_entrepreneur,marital_married,education_secondary,default_no,814,housing_no,loan_yes,contact_cellular,month_jul,69,12,-1,0,poutcome_unknown,0
age_25_or_above,job_services,marital_married,education_secondary,default_no,819,housing_yes,loan_no,contact_telephone,month_jul,102,14,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_married,education_secondary,default_no,1265,housing_no,loan_no,contact_cellular,month_aug,137,2,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_single,education_tertiary,default_no,514,housing_no,loan_no,contact_cellular,month_feb,270,1,-1,0,poutcome_unknown,0
age_25_or_above,job_services,marital_married,education_secondary,default_no,1764,housing_no,loan_yes,contact_cellular,month_aug,119,6,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_primary,default_no,275,housing_yes,loan_no,contact_unknown,month_jun,189,2,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_primary,default_no,592,housing_yes,loan_no,contact_cellular,month_may,80,3,350,2,poutcome_failure,0
age_25_or_above,job_admin.,marital_single,education_secondary,default_no,1143,housing_yes,loan_yes,contact_telephone,month_nov,106,1,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,546,housing_no,loan_no,contact_cellular,month_aug,147,2,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,1164,housing_yes,loan_yes,contact_cellular,month_jul,238,3,-1,0,poutcome_unknown,0
age_25_or_above,job_housemaid,marital_divorced,education_primary,default_no,1381,housing_no,loan_no,contact_cellular,month_jan,86,3,93,1,poutcome_failure,0
age_25_or_above,job_management,marital_divorced,education_tertiary,default_no,0,housing_no,loan_no,contact_unknown,month_jun,373,1,-1,0,poutcome_unknown,0
age_25_or_above,job_services,marital_single,education_secondary,default_no,659,housing_yes,loan_no,contact_cellular,month_apr,12,6,-1,0,poutcome_unknown,0
age_25_or_above,job_technician,marital_married,education_secondary,default_no,192,housing_yes,loan_yes,contact_cellular,month_may,16,8,351,5,poutcome_failure,0
age_25_or_above,job_admin.,marital_single,education_secondary,default_no,-12,housing_yes,loan_no,contact_unknown,month_jun,98,1,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_single,education_secondary,default_no,186,housing_yes,loan_no,contact_cellular,month_may,390,1,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,2246,housing_yes,loan_yes,contact_cellular,month_nov,197,2,99,2,poutcome_other,0
age_25_or_above,job_management,marital_single,education_tertiary,default_no,124,housing_no,loan_no,contact_cellular,month_feb,87,2,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_married,education_secondary,default_no,2087,housing_yes,loan_no,contact_unknown,month_may,146,1,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,1298,housing_yes,loan_no,contact_unknown,month_may,516,4,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_single,education_unknown,default_yes,101,housing_yes,loan_no,contact_unknown,month_may,224,3,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,46,housing_no,loan_no,contact_cellular,month_aug,63,8,-1,0,poutcome_unknown,0
age_25_or_above,job_entrepreneur,marital_divorced,education_tertiary,default_no,262,housing_no,loan_no,contact_cellular,month_nov,371,1,-1,0,poutcome_unknown,0
age_25_or_above,job_services,marital_married,education_secondary,default_no,0,housing_yes,loan_no,contact_cellular,month_nov,43,1,185,2,poutcome_failure,0
age_25_or_above,job_self-employed,marital_single,education_tertiary,default_no,17924,housing_yes,loan_no,contact_cellular,month_nov,608,3,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_married,education_tertiary,default_no,167,housing_yes,loan_yes,contact_cellular,month_feb,126,2,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_married,education_secondary,default_no,967,housing_no,loan_no,contact_unknown,month_jun,63,1,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,0,housing_yes,loan_no,contact_telephone,month_jul,305,3,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_married,education_primary,default_no,1547,housing_yes,loan_yes,contact_unknown,month_may,272,3,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_primary,default_no,388,housing_yes,loan_no,contact_cellular,month_apr,171,2,-1,0,poutcome_unknown,0
age_25_or_above,job_self-employed,marital_married,education_secondary,default_no,1,housing_no,loan_no,contact_cellular,month_aug,55,4,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_married,education_secondary,default_no,0,housing_no,loan_no,contact_cellular,month_jul,209,1,-1,0,poutcome_unknown,0
age_25_or_above,job_unemployed,marital_married,education_secondary,default_no,80,housing_no,loan_no,contact_cellular,month_feb,248,2,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_married,education_secondary,default_no,4168,housing_yes,loan_yes,contact_unknown,month_may,47,1,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,0,housing_no,loan_no,contact_cellular,month_nov,844,2,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_single,education_secondary,default_no,781,housing_no,loan_no,contact_cellular,month_aug,75,1,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_married,education_secondary,default_no,804,housing_yes,loan_no,contact_cellular,month_jul,256,9,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_tertiary,default_no,993,housing_yes,loan_no,contact_unknown,month_jun,78,1,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_primary,default_no,34,housing_yes,loan_no,contact_cellular,month_may,350,2,344,1,poutcome_failure,0
age_25_or_above,job_technician,marital_single,education_tertiary,default_no,0,housing_no,loan_no,contact_cellular,month_aug,72,4,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_single,education_secondary,default_no,520,housing_yes,loan_no,contact_cellular,month_jun,29,1,-1,0,poutcome_unknown,0
age_25_or_above,job_self-employed,marital_married,education_secondary,default_no,567,housing_no,loan_no,contact_cellular,month_jul,142,10,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,7177,housing_no,loan_no,contact_unknown,month_jun,89,2,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_divorced,education_primary,default_no,3629,housing_yes,loan_no,contact_unknown,month_may,87,1,-1,0,poutcome_unknown,0
age_25_or_above,job_retired,marital_divorced,education_secondary,default_no,2199,housing_no,loan_no,contact_telephone,month_nov,137,1,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,223,housing_yes,loan_no,contact_unknown,month_may,124,1,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_single,education_primary,default_no,185,housing_no,loan_no,contact_unknown,month_jun,11,1,-1,0,poutcome_unknown,0
age_25_or_above,job_entrepreneur,marital_married,education_secondary,default_no,5809,housing_yes,loan_no,contact_cellular,month_aug,219,4,-1,0,poutcome_unknown,0
age_25_or_above,job_unemployed,marital_married,education_secondary,default_no,210,housing_yes,loan_no,contact_unknown,month_may,88,5,-1,0,poutcome_unknown,0
age_25_or_above,job_self-employed,marital_married,education_secondary,default_no,-199,housing_yes,loan_yes,contact_cellular,month_jan,385,1,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,897,housing_yes,loan_no,contact_cellular,month_apr,293,3,322,2,poutcome_failure,0
age_25_or_above,job_blue-collar,marital_divorced,education_secondary,default_no,0,housing_yes,loan_no,contact_unknown,month_may,48,3,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_divorced,education_secondary,default_no,7378,housing_no,loan_no,contact_unknown,month_may,316,3,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_single,education_tertiary,default_no,593,housing_yes,loan_no,contact_cellular,month_jan,190,3,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,1224,housing_yes,loan_yes,contact_cellular,month_nov,75,2,119,2,poutcome_success,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,3031,housing_no,loan_no,contact_cellular,month_aug,94,6,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_primary,default_no,708,housing_yes,loan_no,contact_telephone,month_feb,51,1,-1,0,poutcome_unknown,0
age_25_or_above,job_technician,marital_single,education_tertiary,default_no,542,housing_yes,loan_no,contact_unknown,month_may,338,3,-1,0,poutcome_unknown,0
age_below_25,job_admin.,marital_single,education_tertiary,default_no,1141,housing_yes,loan_no,contact_unknown,month_may,230,1,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_married,education_secondary,default_no,-42,housing_no,loan_yes,contact_telephone,month_jul,181,12,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,-556,housing_yes,loan_yes,contact_unknown,month_may,127,3,-1,0,poutcome_unknown,0
age_25_or_above,job_services,marital_married,education_unknown,default_no,482,housing_yes,loan_yes,contact_cellular,month_jul,83,7,-1,0,poutcome_unknown,0
age_25_or_above,job_services,marital_single,education_tertiary,default_no,1501,housing_yes,loan_no,contact_cellular,month_jul,187,1,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,1850,housing_yes,loan_no,contact_cellular,month_may,274,1,-1,0,poutcome_unknown,0
age_25_or_above,job_technician,marital_married,education_secondary,default_no,2266,housing_no,loan_no,contact_cellular,month_may,86,1,93,4,poutcome_success,0
age_25_or_above,job_housemaid,marital_married,education_primary,default_no,3283,housing_no,loan_no,contact_unknown,month_jun,553,1,-1,0,poutcome_unknown,0
age_25_or_above,job_retired,marital_single,education_primary,default_no,300,housing_no,loan_no,contact_cellular,month_sep,511,1,-1,0,poutcome_unknown,0
age_25_or_above,job_technician,marital_married,education_secondary,default_no,1,housing_yes,loan_yes,contact_unknown,month_may,85,1,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_divorced,education_tertiary,default_no,178,housing_no,loan_no,contact_cellular,month_aug,174,2,-1,0,poutcome_unknown,0
age_25_or_above,job_housemaid,marital_married,education_secondary,default_no,187,housing_no,loan_no,contact_unknown,month_jun,165,1,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,229,housing_yes,loan_no,contact_unknown,month_may,197,1,-1,0,poutcome_unknown,0
age_25_or_above,job_entrepreneur,marital_single,education_tertiary,default_no,42,housing_no,loan_no,contact_cellular,month_jul,285,1,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_primary,default_no,-367,housing_yes,loan_no,contact_cellular,month_may,77,1,350,1,poutcome_failure,0
age_25_or_above,job_admin.,marital_single,education_tertiary,default_no,8,housing_no,loan_yes,contact_cellular,month_mar,107,1,-1,0,poutcome_unknown,0
age_25_or_above,job_housemaid,marital_married,education_primary,default_no,256,housing_no,loan_no,contact_cellular,month_aug,137,1,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_secondary,default_no,2410,housing_yes,loan_no,contact_cellular,month_nov,135,1,-1,0,poutcome_unknown,0
age_25_or_above,job_technician,marital_married,education_tertiary,default_no,2976,housing_yes,loan_no,contact_cellular,month_nov,465,2,95,12,poutcome_other,0
age_25_or_above,job_blue-collar,marital_divorced,education_secondary,default_no,-426,housing_no,loan_yes,contact_unknown,month_may,245,1,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,39,housing_yes,loan_no,contact_unknown,month_jun,34,6,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_divorced,education_primary,default_no,1428,housing_yes,loan_no,contact_unknown,month_may,82,2,-1,0,poutcome_unknown,0
age_25_or_above,job_retired,marital_married,education_secondary,default_no,2030,housing_no,loan_no,contact_cellular,month_apr,61,6,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,-1636,housing_yes,loan_yes,contact_cellular,month_may,257,1,-1,0,poutcome_unknown,0
age_25_or_above,job_services,marital_married,education_secondary,default_no,108,housing_yes,loan_no,contact_unknown,month_may,543,12,-1,0,poutcome_unknown,0
age_25_or_above,job_unemployed,marital_single,education_tertiary,default_no,2094,housing_no,loan_no,contact_cellular,month_jun,161,2,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_married,education_secondary,default_no,47,housing_yes,loan_yes,contact_cellular,month_jul,50,11,-1,0,poutcome_unknown,0
age_25_or_above,job_housemaid,marital_married,education_primary,default_no,618,housing_yes,loan_yes,contact_cellular,month_feb,69,1,-1,0,poutcome_unknown,0
age_25_or_above,job_self-employed,marital_single,education_tertiary,default_no,162,housing_no,loan_yes,contact_cellular,month_jul,324,1,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_married,education_tertiary,default_no,-671,housing_no,loan_no,contact_cellular,month_aug,80,2,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_primary,default_no,136,housing_no,loan_no,contact_cellular,month_aug,270,1,-1,0,poutcome_unknown,0
age_25_or_above,job_technician,marital_married,education_secondary,default_no,6958,housing_yes,loan_yes,contact_unknown,month_may,178,2,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_primary,default_no,953,housing_yes,loan_no,contact_unknown,month_may,135,1,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_secondary,default_no,821,housing_yes,loan_yes,contact_unknown,month_sep,23,1,778,41,poutcome_other,0
age_25_or_above,job_services,marital_married,education_secondary,default_no,131,housing_no,loan_no,contact_cellular,month_aug,252,2,-1,0,poutcome_unknown,0
age_25_or_above,job_management,marital_single,education_secondary,default_no,1272,housing_yes,loan_no,contact_cellular,month_jul,342,2,-1,0,poutcome_unknown,0
age_25_or_above,job_blue-collar,marital_married,education_primary,default_no,-306,housing_yes,loan_yes,contact_unknown,month_may,851,4,-1,0,poutcome_unknown,0
age_25_or_above,job_admin.,marital_divorced,education_secondary,default_no,3201,housing_yes,loan_no,contact_telephone,month_may,157,3,-1,0,poutcome_unknown,0
age_25_or_above,job_services,marital_single,education_secondary,default_no,1114,housing_no,loan_no,contact_cellular,month_feb,44,2,-1,0,poutcome_unknown,0
